t,Ekin,Epot,Etot
0.0108333333,0.0476701949,0.0408868154,0.0885570103
0.0110000000,0.0473111230,0.0412458070,0.0885569300
0.0111666667,0.0469821614,0.0415746798,0.0885568412
0.0113333333,0.0466818942,0.0418748520,0.0885567462
0.0115000000,0.0464088048,0.0421478422,0.0885566469
0.0116666667,0.0461613092,0.0423952361,0.0885565453
0.0118333333,0.0459377847,0.0426186582,0.0885564429
0.0120000000,0.0457365957,0.0428197454,0.0885563411
0.0121666667,0.0455561154,0.0430001256,0.0885562411
0.0123333333,0.0453947450,0.0431613987,0.0885561437
0.0125000000,0.0452509288,0.0433051211,0.0885560499
0.0126666667,0.0451231671,0.0434327931,0.0885559602
0.0128333333,0.0450100260,0.0435458492,0.0885558752
0.0130000000,0.0449101446,0.0436456504,0.0885557950
0.0131666667,0.0448222409,0.0437334791,0.0885557200
0.0133333333,0.0447451143,0.0438105358,0.0885556501
0.0135000000,0.0446776478,0.0438779378,0.0885555855
0.0136666667,0.0446188078,0.0439367183,0.0885555261
0.0138333333,0.0445676433,0.0439878285,0.0885554717
0.0140000000,0.0445232836,0.0440321386,0.0885554222
0.0141666667,0.0444849357,0.0440704416,0.0885553773
0.0143333333,0.0444518806,0.0441034562,0.0885553368
0.0145000000,0.0444234695,0.0441318309,0.0885553004
0.0146666667,0.0443991194,0.0441561484,0.0885552678
0.0148333333,0.0443783090,0.0441769298,0.0885552388
0.0150000000,0.0443605736,0.0441946395,0.0885552131
0.0151666667,0.0443455011,0.0442096893,0.0885551904
0.0153333333,0.0443327272,0.0442224432,0.0885551704
0.0155000000,0.0443219313,0.0442332215,0.0885551528
0.0156666667,0.0443128321,0.0442423054,0.0885551375
0.0158333333,0.0443051840,0.0442499402,0.0885551241
0.0160000000,0.0442987730,0.0442563396,0.0885551126
0.0161666667,0.0442934135,0.0442616890,0.0885551026
0.0163333333,0.0442889453,0.0442661487,0.0885550939
0.0165000000,0.0442852300,0.0442698566,0.0885550865
0.0166666667,0.0442821490,0.0442729312,0.0885550802
0.0168333333,0.0442796009,0.0442754739,0.0885550748
0.0170000000,0.0442774991,0.0442775712,0.0885550702
0.0171666667,0.0442757699,0.0442792964,0.0885550664
0.0173333333,0.0442743512,0.0442807119,0.0885550631
0.0175000000,0.0442731901,0.0442818702,0.0885550603
0.0176666667,0.0442722424,0.0442828156,0.0885550580
0.0178333333,0.0442714709,0.0442835851,0.0885550561
0.0180000000,0.0442708445,0.0442842099,0.0885550544
0.0181666667,0.0442703372,0.0442847159,0.0885550531
0.0183333333,0.0442699274,0.0442851246,0.0885550520
0.0185000000,0.0442695973,0.0442854538,0.0885550511
0.0186666667,0.0442693320,0.0442857183,0.0885550503
0.0188333333,0.0442691193,0.0442859304,0.0885550497
0.0190000000,0.0442689493,0.0442860999,0.0885550492
0.0191666667,0.0442688137,0.0442862350,0.0885550488
0.0193333333,0.0442687059,0.0442863425,0.0885550484
0.0195000000,0.0442686203,0.0442864278,0.0885550481
0.0196666667,0.0442685526,0.0442864953,0.0885550479
0.0198333333,0.0442684992,0.0442865485,0.0885550477
0.0200000000,0.0442684571,0.0442865905,0.0885550476
0.0201666667,0.0442684241,0.0442866234,0.0885550475
0.0203333333,0.0442683982,0.0442866492,0.0885550474
0.0205000000,0.0442683780,0.0442866694,0.0885550473
0.0206666667,0.0442683622,0.0442866851,0.0885550473
0.0208333333,0.0442683499,0.0442866973,0.0885550472
0.0210000000,0.0442683404,0.0442867067,0.0885550472
0.0211666667,0.0442683331,0.0442867141,0.0885550471
0.0213333333,0.0442683274,0.0442867197,0.0885550471
0.0215000000,0.0442683230,0.0442867241,0.0885550471
0.0216666667,0.0442683197,0.0442867274,0.0885550471
0.0218333333,0.0442683171,0.0442867300,0.0885550471
0.0220000000,0.0442683152,0.0442867319,0.0885550471
0.0221666667,0.0442683137,0.0442867334,0.0885550471
0.0223333333,0.0442683125,0.0442867345,0.0885550471
0.0225000000,0.0442683117,0.0442867354,0.0885550470
0.0226666667,0.0442683110,0.0442867360,0.0885550470
0.0228333333,0.0442683105,0.0442867365,0.0885550470
0.0230000000,0.0442683101,0.0442867369,0.0885550470
0.0231666667,0.0442683099,0.0442867372,0.0885550470
0.0233333333,0.0442683097,0.0442867374,0.0885550470
0.0235000000,0.0442683095,0.0442867375,0.0885550470
0.0236666667,0.0442683094,0.0442867377,0.0885550470
0.0238333333,0.0442683093,0.0442867377,0.0885550470
0.0240000000,0.0442683092,0.0442867378,0.0885550470
0.0241666667,0.0442683092,0.0442867379,0.0885550470
0.0243333333,0.0442683091,0.0442867379,0.0885550470
0.0245000000,0.0442683091,0.0442867379,0.0885550470
0.0246666667,0.0442683091,0.0442867379,0.0885550470
0.0248333333,0.0442683091,0.0442867380,0.0885550470
0.0250000000,0.0442683091,0.0442867380,0.0885550470
0.0251666667,0.0442683090,0.0442867380,0.0885550470
0.0253333333,0.0442683090,0.0442867380,0.0885550470
0.0255000000,0.0442683090,0.0442867381,0.0885550470
0.0256666667,0.0442683089,0.0442867381,0.0885550470
0.0258333333,0.0442683089,0.0442867381,0.0885550470
0.0260000000,0.0442683088,0.0442867382,0.0885550470
0.0261666667,0.0442683088,0.0442867383,0.0885550470
0.0263333333,0.0442683087,0.0442867384,0.0885550470
0.0265000000,0.0442683085,0.0442867385,0.0885550470
0.0266666667,0.0442683083,0.0442867387,0.0885550470
0.0268333333,0.0442683081,0.0442867390,0.0885550470
0.0270000000,0.0442683077,0.0442867393,0.0885550470
0.0271666667,0.0442683073,0.0442867398,0.0885550470
0.0273333333,0.0442683067,0.0442867403,0.0885550470
0.0275000000,0.0442683059,0.0442867411,0.0885550470
0.0276666667,0.0442683049,0.0442867421,0.0885550470
0.0278333333,0.0442683035,0.0442867435,0.0885550470
0.0280000000,0.0442683018,0.0442867452,0.0885550470
0.0281666667,0.0442682995,0.0442867475,0.0885550470
0.0283333333,0.0442682965,0.0442867505,0.0885550470
0.0285000000,0.0442682925,0.0442867544,0.0885550470
0.0286666667,0.0442682875,0.0442867595,0.0885550469
0.0288333333,0.0442682809,0.0442867660,0.0885550469
0.0290000000,0.0442682725,0.0442867744,0.0885550469
0.0291666667,0.0442682616,0.0442867852,0.0885550468
0.0293333333,0.0442682477,0.0442867991,0.0885550468
0.0295000000,0.0442682298,0.0442868169,0.0885550467
0.0296666667,0.0442682070,0.0442868397,0.0885550466
0.0298333333,0.0442681778,0.0442868687,0.0885550465
0.0300000000,0.0442681408,0.0442869056,0.0885550464
0.0301666667,0.0442680939,0.0442869524,0.0885550463
0.0303333333,0.0442680344,0.0442870116,0.0885550461
0.0305000000,0.0442679594,0.0442870864,0.0885550458
0.0306666667,0.0442678650,0.0442871805,0.0885550455
0.0308333333,0.0442677464,0.0442872988,0.0885550452
0.0310000000,0.0442675978,0.0442874469,0.0885550447
0.0311666667,0.0442674121,0.0442876321,0.0885550442
0.0313333333,0.0442671806,0.0442878629,0.0885550435
0.0315000000,0.0442668927,0.0442881500,0.0885550427
0.0316666667,0.0442665356,0.0442885061,0.0885550418
0.0318333333,0.0442660938,0.0442889468,0.0885550406
0.0320000000,0.0442655485,0.0442894907,0.0885550392
0.0321666667,0.0442648772,0.0442901603,0.0885550375
0.0323333333,0.0442640528,0.0442909827,0.0885550355
0.0325000000,0.0442630431,0.0442919900,0.0885550331
0.0326666667,0.0442618095,0.0442932208,0.0885550302
0.0328333333,0.0442603061,0.0442947207,0.0885550269
0.0330000000,0.0442584789,0.0442965440,0.0885550229
0.0331666667,0.0442562635,0.0442987547,0.0885550182
0.0333333333,0.0442535846,0.0443014280,0.0885550126
0.0335000000,0.0442503536,0.0443046526,0.0885550062
0.0336666667,0.0442464667,0.0443085319,0.0885549986
0.0338333333,0.0442418031,0.0443131867,0.0885549899
0.0340000000,0.0442362223,0.0443187574,0.0885549797
0.0341666667,0.0442295615,0.0443254066,0.0885549680
0.0343333333,0.0442216326,0.0443333219,0.0885549545
0.0345000000,0.0442122194,0.0443427196,0.0885549390
0.0346666667,0.0442010740,0.0443538474,0.0885549214
0.0348333333,0.0441879130,0.0443669882,0.0885549012
0.0350000000,0.0441724140,0.0443824644,0.0885548784
0.0351666667,0.0441542114,0.0444006413,0.0885548526
0.0353333333,0.0441328919,0.0444219317,0.0885548236
0.0355000000,0.0441079907,0.0444468004,0.0885547911
0.0356666667,0.0440789868,0.0444757680,0.0885547548
0.0358333333,0.0440452985,0.0445094159,0.0885547144
0.0360000000,0.0440062793,0.0445483904,0.0885546697
0.0361666667,0.0439612140,0.0445934065,0.0885546205
0.0363333333,0.0439093144,0.0446452522,0.0885545665
0.0365000000,0.0438497164,0.0447047912,0.0885545076
0.0366666667,0.0437814774,0.0447729663,0.0885544437
0.0368333333,0.0437035740,0.0448508006,0.0885543746
0.0370000000,0.0436149015,0.0449393990,0.0885543005
0.0371666667,0.0435142739,0.0450399474,0.0885542214
0.0373333333,0.0434004259,0.0451537115,0.0885541375
0.0375000000,0.0432720160,0.0452820332,0.0885540491
0.0376666667,0.0431276316,0.0454263252,0.0885539568
0.0378333333,0.0429657972,0.0455880640,0.0885538611
0.0380000000,0.0427849832,0.0457687797,0.0885537629
0.0381666667,0.0425836189,0.0459700440,0.0885536629
0.0383333333,0.0423601080,0.0461934545,0.0885535625
0.0385000000,0.0421128465,0.0464406165,0.0885534630
0.0386666667,0.0418402443,0.0467131215,0.0885533658
0.0388333333,0.0415407509,0.0470125219,0.0885532729
0.0390000000,0.0412128831,0.0473403030,0.0885531861
0.0391666667,0.0408552575,0.0476978503,0.0885531078
0.0393333333,0.0404666256,0.0480864147,0.0885530403
0.0395000000,0.0400459128,0.0485070734,0.0885529863
0.0396666667,0.0395922604,0.0489606881,0.0885529485
0.0398333333,0.0391050699,0.0494478600,0.0885529299
0.0400000000,0.0385840505,0.0499688831,0.0885529337
0.0401666667,0.0380292680,0.0505236948,0.0885529628
0.0403333333,0.0374411946,0.0511118259,0.0885530205
0.0405000000,0.0368207602,0.0517323497,0.0885531099
0.0406666667,0.0361694018,0.0523838324,0.0885532342
0.0408333333,0.0354891127,0.0530642833,0.0885533961
0.0410000000,0.0347824885,0.0537711097,0.0885535983
0.0411666667,0.0340527695,0.0545010737,0.0885538432
0.0413333333,0.0333038777,0.0552502550,0.0885541327
0.0415000000,0.0325404482,0.0560140201,0.0885544682
0.0416666667,0.0317678519,0.0567869989,0.0885548508
0.0418333333,0.0309922096,0.0575630709,0.0885552805
0.0420000000,0.0302203953,0.0583353615,0.0885557568
0.0421666667,0.0294600278,0.0590962507,0.0885562784
0.0423333333,0.0287194489,0.0598373942,0.0885568432
0.0425000000,0.0280076879,0.0605497599,0.0885574478
0.0426666667,0.0273344104,0.0612236777,0.0885580881
0.0428333333,0.0267098519,0.0618489071,0.0885587591
0.0430000000,0.0261447348,0.0624147196,0.0885594543
0.0431666667,0.0256501688,0.0629099980,0.0885601667
0.0433333333,0.0252375359,0.0633233522,0.0885608880
0.0435000000,0.0249183586,0.0636432505,0.0885616091
0.0436666667,0.0247041541,0.0638581659,0.0885623200
0.0438333333,0.0246062746,0.0639567352,0.0885630099
0.0440000000,0.0246357359,0.0639279316,0.0885636675
0.0441666667,0.0248030361,0.0637612449,0.0885642810
0.0443333333,0.0251179671,0.0634468712,0.0885648383
0.0445000000,0.0255894220,0.0629759053,0.0885653273
0.0446666667,0.0262252006,0.0623405353,0.0885657360
0.0448333333,0.0270318178,0.0615342347,0.0885660526
0.0450000000,0.0280143172,0.0605519488,0.0885662661
0.0451666667,0.0291760950,0.0593902714,0.0885663664
0.0453333333,0.0305187370,0.0580476072,0.0885663442
0.0455000000,0.0320418739,0.0565243181,0.0885661920
0.0456666667,0.0337430571,0.0548228463,0.0885659034
0.0458333333,0.0356176605,0.0529478135,0.0885654741
0.0460000000,0.0376588103,0.0509060913,0.0885649016
0.0461666667,0.0398573460,0.0487068397,0.0885641856
0.0463333333,0.0422018163,0.0463615119,0.0885633282
0.0465000000,0.0446785103,0.0438838233,0.0885623335
0.0466666667,0.0472715266,0.0412896817,0.0885612083
0.0468333333,0.0499628806,0.0385970811,0.0885599617
0.0470000000,0.0527326493,0.0358259558,0.0885586051
0.0471666667,0.0555591546,0.0329979976,0.0885571522
0.0473333333,0.0584191810,0.0301364377,0.0885556187
0.0475000000,0.0612882276,0.0272657946,0.0885540222
0.0476666667,0.0641407898,0.0244115923,0.0885523821
0.0478333333,0.0669506674,0.0216000517,0.0885507190
0.0480000000,0.0696912941,0.0188577605,0.0885490546
0.0481666667,0.0723360839,0.0162113273,0.0885474112
0.0483333333,0.0748587877,0.0136870238,0.0885458115
0.0485000000,0.0772338551,0.0113104229,0.0885442780
0.0486666667,0.0794367944,0.0091060384,0.0885428328
0.0488333333,0.0814445241,0.0070969728,0.0885414969
0.0490000000,0.0832357107,0.0053045796,0.0885402903
0.0491666667,0.0847910846,0.0037481465,0.0885392310
0.0493333333,0.0860937295,0.0024446057,0.0885383352
0.0495000000,0.0871293401,0.0014082765,0.0885376166
0.0496666667,0.0878864406,0.0006506457,0.0885370863
0.0498333333,0.0883565631,0.0001801896,0.0885367527
0.0500000000,0.0885343797,0.0000022412,0.0885366209
0.0501666667,0.0884177869,0.0001189064,0.0885366933
0.0503333333,0.0880079400,0.0005290287,0.0885369687
0.0505000000,0.0873092377,0.0012282054,0.0885374431
0.0506666667,0.0863292559,0.0022088533,0.0885381092
0.0508333333,0.0850786330,0.0034603241,0.0885389571
0.0510000000,0.0835709081,0.0049690656,0.0885399737
0.0511666667,0.0818223164,0.0067188274,0.0885411438
0.0513333333,0.0798515443,0.0086909056,0.0885424498
0.0515000000,0.0776794502,0.0108644224,0.0885438725
0.0516666667,0.0753287558,0.0132166353,0.0885453911
0.0518333333,0.0728237137,0.0157232698,0.0885469835
0.0520000000,0.0701897579,0.0183588694,0.0885486273
0.0521666667,0.0674531431,0.0210971565,0.0885502996
0.0523333333,0.0646405801,0.0239113975,0.0885519776
0.0525000000,0.0617788731,0.0267747661,0.0885536392
0.0526666667,0.0588945657,0.0296606974,0.0885552632
0.0528333333,0.0560136012,0.0325432282,0.0885568294
0.0530000000,0.0531610026,0.0353973169,0.0885583195
0.0531666667,0.0503605776,0.0381991391,0.0885597168
0.0533333333,0.0476346531,0.0409263534,0.0885610066
0.0535000000,0.0450038416,0.0435583350,0.0885621766
0.0536666667,0.0424868434,0.0460763734,0.0885632168
0.0538333333,0.0401002867,0.0484638329,0.0885641196
0.0540000000,0.0378586050,0.0507062747,0.0885648797
0.0541666667,0.0357739553,0.0527915392,0.0885654945
0.0543333333,0.0338561728,0.0547097906,0.0885659634
0.0545000000,0.0321127647,0.0564535237,0.0885662884
0.0546666667,0.0305489387,0.0580175347,0.0885664733
0.0548333333,0.0291676644,0.0593988595,0.0885665239
0.0550000000,0.0279697660,0.0605966817,0.0885664476
0.0551666667,0.0269540410,0.0616122125,0.0885662534
0.0553333333,0.0261174024,0.0624485490,0.0885659514
0.0555000000,0.0254550406,0.0631105121,0.0885655527
0.0556666667,0.0249605997,0.0636044694,0.0885650691
0.0558333333,0.0246263664,0.0639381464,0.0885645128
0.0560000000,0.0244434650,0.0641204313,0.0885638963
0.0561666667,0.0244020566,0.0641611754,0.0885632321
0.0563333333,0.0244915374,0.0640709949,0.0885625322
0.0565000000,0.0247007339,0.0638610748,0.0885618087
0.0566666667,0.0250180914,0.0635429811,0.0885610725
0.0568333333,0.0254318528,0.0631284815,0.0885603343
0.0570000000,0.0259302259,0.0626293777,0.0885596036
0.0571666667,0.0265015373,0.0620573519,0.0885588892
0.0573333333,0.0271343710,0.0614238276,0.0885581986
0.0575000000,0.0278176911,0.0607398475,0.0885575386
0.0576666667,0.0285409479,0.0600159667,0.0885569146
0.0578333333,0.0292941668,0.0592621644,0.0885563312
0.0580000000,0.0300680202,0.0584877716,0.0885557918
0.0581666667,0.0308538831,0.0577014158,0.0885552989
0.0583333333,0.0316438728,0.0569109813,0.0885548541
0.0585000000,0.0324308733,0.0561235847,0.0885544580
0.0586666667,0.0332085462,0.0553455642,0.0885541104
0.0588333333,0.0339713290,0.0545824816,0.0885538106
0.0590000000,0.0347144219,0.0538391352,0.0885535571
0.0591666667,0.0354337647,0.0531195832,0.0885533479
0.0593333333,0.0361260058,0.0524271749,0.0885531807
0.0595000000,0.0367884636,0.0517645890,0.0885530526
0.0596666667,0.0374190833,0.0511338775,0.0885529608
0.0598333333,0.0380163886,0.0505365133,0.0885529019
0.0600000000,0.0385794312,0.0499734416,0.0885528728
0.0601666667,0.0391077388,0.0494451313,0.0885528701
0.0603333333,0.0396012616,0.0489516289,0.0885528905
0.0605000000,0.0400603205,0.0484926105,0.0885529309
0.0606666667,0.0404855550,0.0480674331,0.0885529881
0.0608333333,0.0408778748,0.0476751844,0.0885530592
0.0610000000,0.0412384122,0.0473147293,0.0885531415
0.0611666667,0.0415684785,0.0469847539,0.0885532324
0.0613333333,0.0418695231,0.0466838065,0.0885533296
0.0615000000,0.0421430968,0.0464103342,0.0885534310
0.0616666667,0.0423908180,0.0461627166,0.0885535347
0.0618333333,0.0426143432,0.0459392959,0.0885536391
0.0620000000,0.0428153406,0.0457384022,0.0885537429
0.0621666667,0.0429954680,0.0455583768,0.0885538448
0.0623333333,0.0431563532,0.0453975906,0.0885539438
0.0625000000,0.0432995790,0.0452544601,0.0885540391
0.0626666667,0.0434266695,0.0451274606,0.0885541302
0.0628333333,0.0435390810,0.0450151355,0.0885542165
0.0630000000,0.0436381937,0.0449161040,0.0885542977
0.0631666667,0.0437253071,0.0448290666,0.0885543737
0.0633333333,0.0438016365,0.0447528078,0.0885544443
0.0635000000,0.0438683115,0.0446861981,0.0885545095
0.0636666667,0.0439263760,0.0446281935,0.0885545695
0.0638333333,0.0439767895,0.0445778348,0.0885546243
0.0640000000,0.0440204293,0.0445342448,0.0885546741
0.0641666667,0.0440580935,0.0444966258,0.0885547193
0.0643333333,0.0440905045,0.0444642554,0.0885547599
0.0645000000,0.0441183136,0.0444364828,0.0885547964
0.0646666667,0.0441421047,0.0444127242,0.0885548290
0.0648333333,0.0441623998,0.0443924582,0.0885548579
0.0650000000,0.0441796628,0.0443752208,0.0885548836
0.0651666667,0.0441943050,0.0443606013,0.0885549062
0.0653333333,0.0442066888,0.0443482373,0.0885549261
0.0655000000,0.0442171332,0.0443378103,0.0885549435
0.0656666667,0.0442259171,0.0443290416,0.0885549587
0.0658333333,0.0442332838,0.0443216881,0.0885549719
0.0660000000,0.0442394449,0.0443155385,0.0885549833
0.0661666667,0.0442445833,0.0443104099,0.0885549932
0.0663333333,0.0442488569,0.0443061447,0.0885550016
0.0665000000,0.0442524016,0.0443026073,0.0885550089
0.0666666667,0.0442553336,0.0442996814,0.0885550151
0.0668333333,0.0442577522,0.0442972681,0.0885550203
0.0670000000,0.0442597419,0.0442952829,0.0885550248
0.0671666667,0.0442613743,0.0442936543,0.0885550286
0.0673333333,0.0442627099,0.0442923218,0.0885550317
0.0675000000,0.0442637998,0.0442912347,0.0885550344
0.0676666667,0.0442646867,0.0442903499,0.0885550366
0.0678333333,0.0442654065,0.0442896320,0.0885550385
0.0680000000,0.0442659892,0.0442890508,0.0885550401
0.0681666667,0.0442664596,0.0442885817,0.0885550413
0.0683333333,0.0442668384,0.0442882040,0.0885550424
0.0685000000,0.0442671425,0.0442879008,0.0885550433
0.0686666667,0.0442673861,0.0442876579,0.0885550440
0.0688333333,0.0442675806,0.0442874639,0.0885550446
0.0690000000,0.0442677356,0.0442873094,0.0885550451
0.0691666667,0.0442678588,0.0442871867,0.0885550454
0.0693333333,0.0442679564,0.0442870894,0.0885550458
0.0695000000,0.0442680335,0.0442870125,0.0885550460
0.0696666667,0.0442680943,0.0442869519,0.0885550462
0.0698333333,0.0442681421,0.0442869043,0.0885550464
0.0700000000,0.0442681796,0.0442868669,0.0885550465
0.0701666667,0.0442682089,0.0442868377,0.0885550466
0.0703333333,0.0442682318,0.0442868149,0.0885550467
0.0705000000,0.0442682496,0.0442867972,0.0885550468
0.0706666667,0.0442682634,0.0442867834,0.0885550468
0.0708333333,0.0442682741,0.0442867728,0.0885550469
0.0710000000,0.0442682824,0.0442867645,0.0885550469
0.0711666667,0.0442682887,0.0442867582,0.0885550469
0.0713333333,0.0442682936,0.0442867534,0.0885550470
0.0715000000,0.0442682973,0.0442867496,0.0885550470
0.0716666667,0.0442683002,0.0442867468,0.0885550470
0.0718333333,0.0442683024,0.0442867446,0.0885550470
0.0720000000,0.0442683040,0.0442867430,0.0885550470
0.0721666667,0.0442683053,0.0442867417,0.0885550470
0.0723333333,0.0442683062,0.0442867408,0.0885550470
0.0725000000,0.0442683070,0.0442867401,0.0885550470
0.0726666667,0.0442683075,0.0442867395,0.0885550470
0.0728333333,0.0442683079,0.0442867391,0.0885550470
0.0730000000,0.0442683082,0.0442867388,0.0885550470
0.0731666667,0.0442683084,0.0442867386,0.0885550470
0.0733333333,0.0442683086,0.0442867384,0.0885550470
0.0735000000,0.0442683087,0.0442867383,0.0885550470
0.0736666667,0.0442683088,0.0442867382,0.0885550470
0.0738333333,0.0442683089,0.0442867382,0.0885550470
0.0740000000,0.0442683089,0.0442867381,0.0885550470
0.0741666667,0.0442683090,0.0442867381,0.0885550470
0.0743333333,0.0442683090,0.0442867380,0.0885550470
0.0745000000,0.0442683090,0.0442867380,0.0885550470
0.0746666667,0.0442683091,0.0442867380,0.0885550470
0.0748333333,0.0442683091,0.0442867380,0.0885550470
0.0750000000,0.0442683091,0.0442867379,0.0885550470
0.0751666667,0.0442683091,0.0442867379,0.0885550470
0.0753333333,0.0442683091,0.0442867379,0.0885550470
0.0755000000,0.0442683092,0.0442867379,0.0885550470
0.0756666667,0.0442683092,0.0442867378,0.0885550470
0.0758333333,0.0442683093,0.0442867378,0.0885550470
0.0760000000,0.0442683093,0.0442867377,0.0885550470
0.0761666667,0.0442683094,0.0442867376,0.0885550470
0.0763333333,0.0442683096,0.0442867375,0.0885550470
0.0765000000,0.0442683098,0.0442867373,0.0885550470
0.0766666667,0.0442683100,0.0442867371,0.0885550470
0.0768333333,0.0442683103,0.0442867367,0.0885550470
0.0770000000,0.0442683107,0.0442867363,0.0885550470
0.0771666667,0.0442683112,0.0442867358,0.0885550470
0.0773333333,0.0442683119,0.0442867351,0.0885550470
0.0775000000,0.0442683129,0.0442867342,0.0885550471
0.0776666667,0.0442683141,0.0442867330,0.0885550471
0.0778333333,0.0442683157,0.0442867314,0.0885550471
0.0780000000,0.0442683177,0.0442867293,0.0885550471
0.0781666667,0.0442683204,0.0442867267,0.0885550471
0.0783333333,0.0442683239,0.0442867232,0.0885550471
0.0785000000,0.0442683284,0.0442867187,0.0885550471
0.0786666667,0.0442683342,0.0442867129,0.0885550471
0.0788333333,0.0442683417,0.0442867054,0.0885550472
0.0790000000,0.0442683514,0.0442866958,0.0885550472
0.0791666667,0.0442683637,0.0442866835,0.0885550473
0.0793333333,0.0442683795,0.0442866678,0.0885550473
0.0795000000,0.0442683997,0.0442866477,0.0885550474
0.0796666667,0.0442684253,0.0442866222,0.0885550475
0.0798333333,0.0442684579,0.0442865897,0.0885550476
0.0800000000,0.0442684991,0.0442865486,0.0885550477
0.0801666667,0.0442685513,0.0442864966,0.0885550479
0.0803333333,0.0442686170,0.0442864310,0.0885550481
0.0805000000,0.0442686997,0.0442863486,0.0885550483
0.0806666667,0.0442688035,0.0442862452,0.0885550487
0.0808333333,0.0442689334,0.0442861156,0.0885550490
0.0810000000,0.0442690956,0.0442859539,0.0885550495
0.0811666667,0.0442692977,0.0442857524,0.0885550501
0.0813333333,0.0442695487,0.0442855020,0.0885550508
0.0815000000,0.0442698600,0.0442851916,0.0885550516
0.0816666667,0.0442702449,0.0442848077,0.0885550526
0.0818333333,0.0442707198,0.0442843340,0.0885550539
0.0820000000,0.0442713042,0.0442837511,0.0885550553
0.0821666667,0.0442720216,0.0442830355,0.0885550571
0.0823333333,0.0442729000,0.0442821591,0.0885550591
0.0825000000,0.0442739731,0.0442810886,0.0885550616
0.0826666667,0.0442752806,0.0442797840,0.0885550646
0.0828333333,0.0442768698,0.0442781983,0.0885550681
