t,Ekin,Epot,Etot
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0001666667,0.0000000000,0.0000000000,0.0000000000
0.0003333333,0.0000000002,0.0000000000,0.0000000002
0.0005000000,0.0000000006,0.0000000003,0.0000000008
0.0006666667,0.0000000012,0.0000000010,0.0000000022
0.0008333333,0.0000000023,0.0000000022,0.0000000044
0.0010000000,0.0000000038,0.0000000037,0.0000000075
0.0011666667,0.0000000060,0.0000000056,0.0000000116
0.0013333333,0.0000000089,0.0000000083,0.0000000171
0.0015000000,0.0000000126,0.0000000119,0.0000000245
0.0016666667,0.0000000172,0.0000000167,0.0000000339
0.0018333333,0.0000000228,0.0000000225,0.0000000453
0.0020000000,0.0000000295,0.0000000291,0.0000000586
0.0021666667,0.0000000374,0.0000000367,0.0000000741
0.0023333333,0.0000000466,0.0000000456,0.0000000922
0.0025000000,0.0000000573,0.0000000562,0.0000001135
0.0026666667,0.0000000694,0.0000000686,0.0000001380
0.0028333333,0.0000000831,0.0000000826,0.0000001657
0.0030000000,0.0000000985,0.0000000979,0.0000001963
0.0031666667,0.0000001157,0.0000001147,0.0000002303
0.0033333333,0.0000001347,0.0000001334,0.0000002681
0.0035000000,0.0000001558,0.0000001545,0.0000003102
0.0036666667,0.0000001789,0.0000001779,0.0000003568
0.0038333333,0.0000002041,0.0000002034,0.0000004076
0.0040000000,0.0000002316,0.0000002308,0.0000004624
0.0041666667,0.0000002615,0.0000002602,0.0000005217
0.0043333333,0.0000002937,0.0000002921,0.0000005858
0.0045000000,0.0000003285,0.0000003269,0.0000006554
0.0046666667,0.0000003659,0.0000003647,0.0000007306
0.0048333333,0.0000004059,0.0000004050,0.0000008110
0.0050000000,0.0000004488,0.0000004477,0.0000008965
0.0051666667,0.0000004944,0.0000004929,0.0000009873
0.0053333333,0.0000005430,0.0000005411,0.0000010841
0.0055000000,0.0000005947,0.0000005928,0.0000011874
0.0056666667,0.0000006494,0.0000006479,0.0000012973
0.0058333333,0.0000007072,0.0000007061,0.0000014133
0.0060000000,0.0000007683,0.0000007671,0.0000015354
0.0061666667,0.0000008328,0.0000008310,0.0000016637
0.0063333333,0.0000009006,0.0000008984,0.0000017990
0.0065000000,0.0000009719,0.0000009697,0.0000019416
0.0066666667,0.0000010467,0.0000010450,0.0000020917
0.0068333333,0.0000011251,0.0000011238,0.0000022489
0.0070000000,0.0000012072,0.0000012058,0.0000024130
0.0071666667,0.0000012930,0.0000012910,0.0000025841
0.0073333333,0.0000013826,0.0000013802,0.0000027629
0.0075000000,0.0000014761,0.0000014738,0.0000029500
0.0076666667,0.0000015736,0.0000015717,0.0000031453
0.0078333333,0.0000016749,0.0000016735,0.0000033484
0.0080000000,0.0000017804,0.0000017788,0.0000035591
0.0081666667,0.0000018899,0.0000018877,0.0000037776
0.0083333333,0.0000020035,0.0000020009,0.0000040045
0.0085000000,0.0000021214,0.0000021189,0.0000042403
0.0086666667,0.0000022435,0.0000022416,0.0000044851
0.0088333333,0.0000023699,0.0000023684,0.0000047383
